FMRCID|FMJKON|FMKPLU|FMBPLU|FMNKON|FMSATN|PLUMD1|PLUMD2|FLAGKM|JENIS_OLAHAN|FLAGPROD|PRIORITAS
|A|20074247|20069015|10|ML      |20074247|20069015|N|||0
|A|20074247|20073642|67|ML      |20074247|20073642|N|||0
|A|20093432|20069664|1|PCS     |20093432|20069664|N|||0
|A|20093432|20069690|1|PCS     |20093432|20069690|N|||0
|A|20093432|20069777|1|PCS     |20093432|20069777|N|||0
|A|20093433|20069664|1|PCS     |20093433|20069664|N|||0
|A|20093433|20069690|1|PCS     |20093433|20069690|N|||0
|A|20093433|20069777|1|PCS     |20093433|20069777|N|||0
|A|20093434|20069664|1|PCS     |20093434|20069664|N|||0
|A|20082939|20093731|1|PCS     |20082939|20093731|N|||0
|A|20082183|20093731|1|PCS     |20082183|20093731|N|||0
|A|20082184|20093731|1|PCS     |20082184|20093731|N|||0
|A|20082185|20093731|1|PCS     |20082185|20093731|N|||0
|A|20077325|20073808|1|PCS     |20077325|20073808|N|||0
|A|20077325|20082443|1|PCS     |20077325|20082443|N|||0
|A|20077325|20079880|1|PCS     |20077325|20079880|N|||0
|A|20077325|20093731|1|PCS     |20077325|20093731|N|||0
|A|20093729|20093730|1|PCS     |20093729|20093730|N|||0
|A|20093729|20082443|1|PCS     |20093729|20082443|N|||0
|A|20093729|20079880|1|PCS     |20093729|20079880|N|||0
|A|20093729|20093731|1|PCS     |20093729|20093731|N|||0
|A|20033717|20082443|1|PCS     |20033717|20082443|N|||0
|A|20068999|20069690|1|PCS     |20068999|20069690|N|||0
|A|20069000|20069664|1|PCS     |20069000|20069664|N|||0
|A|20069000|20069690|1|PCS     |20069000|20069690|N|||0
|A|20069000|20069777|1|PCS     |20069000|20069777|N|||0
|A|20069013|20069607|1|PCS     |20069013|20069607|N|||0
|A|20094649|20069026|20|ML      |20094649|20069026|N|||0
|A|20095413|20069664|1|pcs     |20095413|20069664|N|||0
|A|20095413|20069690|1|PCS     |20095413|20069690|N|||0
|A|20095412|20069690|1|PCS     |20095412|20069690|N|||0
|A|20095412|20069664|1|PCS     |20095412|20069664|N|||0
|A|20094647|20069644|14|GRAM    |20094647|20069644|N|||0
|A|20094648|20069644|14|GRAM    |20094648|20069644|N|||0
|A|20094649|20069644|14|GRAM    |20094649|20069644|N|||0
|A|20097364|20081977|1|PCS     |20097364|20081977|N|||0
|A|20097364|20082443|1|PCS     |20097364|20082443|N|||0
|A|20097365|20062022|1|PCS     |20097365|20062022|N|||0
|A|20097365|20082443|1|PCS     |20097365|20082443|N|||0
|A|20097366|20091010|1|PCS     |20097366|20091010|N|||0
|A|20097366|20082443|1|PCS     |20097366|20082443|N|||0
|A|20097367|20091009|1|PCS     |20097367|20091009|N|||0
|A|20097367|20082443|1|PCS     |20097367|20082443|N|||0
|A|20097368|20091011|1|PCS     |20097368|20091011|N|||0
|A|20097368|20082443|1|PCS     |20097368|20082443|N|||0
|A|20097369|20066508|1|PCS     |20097369|20066508|N|||0
|A|20097369|20082443|1|PCS     |20097369|20082443|N|||0
|A|20097370|20062019|1|PCS     |20097370|20062019|N|||0
|A|20097370|20082443|1|PCS     |20097370|20082443|N|||0
|A|20097371|20081978|1|PCS     |20097371|20081978|N|||0
|A|20097371|20082443|1|PCS     |20097371|20082443|N|||0
|A|20053875|20069690|1|PCS     |20053875|20069690|N|||0
|A|20053876|20069690|1|PCS     |20053876|20069690|N|||0
|A|20078651|20080344|1|PCS     |20078651|20080344|N|||0
|A|20053870|20069690|1|PCS     |20053870|20069690|N|||0
|A|20053871|20069690|1|PCS     |20053871|20069690|N|||0
|A|20053877|20069690|1|PCS     |20053877|20069690|N|||0
|A|20053872|20069690|1|PCS     |20053872|20069690|N|||0
|A|20053873|20069690|1|PCS     |20053873|20069690|N|||0
|A|20053878|20069690|1|PCS     |20053878|20069690|N|||0
|A|20094533|20069690|1|PCS     |20094533|20069690|N|||0
|A|20074276|20069690|1|PCS     |20074276|20069690|N|||0
|A|20074424|20069690|1|pcs     |20074424|20069690|N|||0
|A|20074272|20069690|1|PCS     |20074272|20069690|N|||0
|A|20080933|20069128|5|PCS     |20080933|20069128|N|||0
|A|20080933|20080932|1|PCS     |20080933|20080932|N|||0
|A|20080933|20069130|1|PCS     |20080933|20069130|N|||0
|A|20095779|20096657|1|PCS     |20095779|20096657|N|||0
|A|20074274|20069690|1|pcs     |20074274|20069690|N|||0
|A|20074281|20069690|1|PCS     |20074281|20069690|N|||0
|A|20093433|20069020|90|gr      |20093433|20069020|N|||0
|A|20093434|20069020|60|GR      |20093434|20069020|N|||0
|A|20095878|20096657|1|PCS     |20095878|20096657|N|||0
|A|20095879|20096657|1|PCS     |20095879|20096657|N|||0
|A|20074270|20069690|1|PCS     |20074270|20069690|N|||0
|A|20074283|20069690|1|pcs     |20074283|20069690|N|||0
|A|20084114|20069690|1|pcs     |20084114|20069690|N|||0
|A|20084113|20069690|1|pcs     |20084113|20069690|N|||0
|A|20074279|20069690|1|pcs     |20074279|20069690|N|||0
|A|20090027|20092878|1|pcs     |20090027|20092878|N|||0
|A|20090027|20092879|1|pcs     |20090027|20092879|N|||0
|A|20090026|20092878|1|pcs     |20090026|20092878|N|||0
|A|20090026|20092879|1|pcs     |20090026|20092879|N|||0
|A|20090028|20092878|1|pcs     |20090028|20092878|N|||0
|A|20090028|20092879|1|pcs     |20090028|20092879|N|||0
|A|20098726|20099122|50|GR      |20098726|20099122|N|||0
|A|20099361|20099788|1|PCS     |20099361|20099788|N|||0
|A|20099285|20040897|15|GR      |20099285|20040897|N|||0
|A|20094529|20069033|45|gr      |20094529|20069033|N|||0
|A|20094529|20053906|1|cup     |20094529|20053906|N|||0
|A|20099875|20069607|1|PCS     |20099875|20069607|N|||0
|A|20099876|20069607|1|PCS     |20099876|20069607|N|||0
|A|20099877|20069643|35|GRAM    |20099877|20069643|N|||0
|A|20099877|20069691|1|PCS     |20099877|20069691|N|||0
|A|20099878|20069691|1|PCS     |20099878|20069691|N|||0
|A|20099879|20069607|1|PCS     |20099879|20069607|N|||0
|A|20099880|20069664|1|PCS     |20099880|20069664|N|||0
|A|20099880|20069690|1|PCS     |20099880|20069690|N|||0
|A|20099881|20069607|1|PCS     |20099881|20069607|N|||0
|A|20099882|20069664|1|PCS     |20099882|20069664|N|||0
|A|20099882|20069690|1|PCS     |20099882|20069690|N|||0
|A|20100409|20098403|4|PCS     |20100409|20098403|N|||0
|A|20100410|20098403|4|PCS     |20100410|20098403|N|||0
|A|20100407|20098404|4|PCS     |20100407|20098404|N|||0
|A|20100410|20096561|1|PCS     |20100410|20096561|N|||0
|A|20100411|20098403|4|PCS     |20100411|20098403|N|||0
|A|20100407|20096561|1|PCS     |20100407|20096561|N|||0
|A|20100411|20096560|1|PCS     |20100411|20096560|N|||0
|A|20100408|20098404|4|PCS     |20100408|20098404|N|||0
|A|20100406|20098404|4|PCS     |20100406|20098404|N|||0
|A|20100408|20096560|1|PCS     |20100408|20096560|N|||0
|A|20098933|20065414|34|ML      |20098933|20065414|N|||0
|A|20089922|20096560|1|PCS     |20089922|20096560|N|||0
|A|20080341|20096561|1|PCS     |20080341|20096561|N|||0
|A|20088178|20096560|1|PCS     |20088178|20096560|N|||0
|A|20076298|20096561|1|PCS     |20076298|20096561|N|||0
|A|20088179|20096560|1|PCS     |20088179|20096560|N|||0
|A|20081446|20096561|1|PCS     |20081446|20096561|N|||0
|A|20088180|20096560|1|PCS     |20088180|20096560|N|||0
|A|20093057|20096560|1|PCS     |20093057|20096560|N|||0
|A|20093058|20096561|1|PCS     |20093058|20096561|N|||0
|A|20095878|20096561|1|PCS     |20095878|20096561|N|||0
|A|20095879|20096560|1|PCS     |20095879|20096560|N|||0
|A|20100902|20100898|1|PCS     |20100902|20100898|N|||0
|A|20100902|20082443|1|PCS     |20100902|20082443|N|||0
|A|20100903|20100899|1|PCS     |20100903|20100899|N|||0
|A|20100903|20082443|1|PCS     |20100903|20082443|N|||0
|A|20100904|20100901|1|PCS     |20100904|20100901|N|||0
|A|20100904|20082443|1|PCS     |20100904|20082443|N|||0
|A|20098724|20040897|30|GRAM    |20098724|20040897|N|||0
|A|20098725|20040897|30|gr      |20098725|20040897|N|||0
|A|20099285|20054820|200|GR      |20099285|20054820|N|||0
|A|20099363|20099788|1|PCS     |20099363|20099788|N|||0
|A|20099363|20096560|1|PCS     |20099363|20096560|N|||0
|A|20099362|20099788|1|PCS     |20099362|20099788|N|||0
|A|20099362|20096561|1|PCS     |20099362|20096561|N|||0
|A|20101469|20040895|15|GR      |20101469|20040895|N|||0
|A|20101469|20082341|21|ML      |20101469|20082341|N|||0
|A|20101469|20069028|200|ML      |20101469|20069028|N|||0
|A|20101470|20040895|15|GR      |20101470|20040895|N|||0
|A|20101470|20082341|28|ML      |20101470|20082341|N|||0
|A|20101470|20069028|100|ML      |20101470|20069028|N|||0
|A|20101470|20069643|150|GR      |20101470|20069643|N|||0
|A|20101470|20069690|1|PCS     |20101470|20069690|N|||0
|A|20101471|20040895|15|GR      |20101471|20040895|N|||0
|A|20101471|20084115|15|ML      |20101471|20084115|N|||0
|A|20101471|20069028|150|ML      |20101471|20069028|N|||0
|A|20101472|20040895|15|GR      |20101472|20040895|N|||0
|A|20093434|20092877|1|PCS     |20093434|20092877|N|||0
|A|20068995|20069644|14|gram    |20068995|20069644|N|||0
|A|20068998|20069015|10|gram    |20068998|20069015|N|||0
|A|20109849|20111189|1|PCS     |20109849|20111189|N|||0
|A|20079739|20103792|12|GRAM    |20079739|20103792|N|||0
|A|20094648|20103792|45|GRAM    |20094648|20103792|N|||0
|A|20094647|20103792|45|GRAM    |20094647|20103792|N|||0
|A|20093434|20103792|28|GRAM    |20093434|20103792|N|||0
|A|20099878|20103792|45|GRAM    |20099878|20103792|N|||0
|A|20094352|20103793|45|GRAM    |20094352|20103793|N|||0
|A|20109850|20111188|1|PCS     |20109850|20111188|N|||0
|A|20094650|20103792|45|GRAM    |20094650|20103792|N|||0
|A|20094649|20103792|45|GRAM    |20094649|20103792|N|||0
|A|20094353|20103793|45|GRAM    |20094353|20103793|N|||0
|A|20109818|20111189|1|PCS     |20109818|20111189|N|||0
|A|20109819|20111188|1|pcs     |20109819|20111188|N|||0
|A|20109825|20111189|1|pcs     |20109825|20111189|N|||0
|A|20109827|20111188|1|pcs     |20109827|20111188|N|||0
|A|20109855|20111188|1|pcs     |20109855|20111188|N|||0
|A|20109859|20111188|1|pcs     |20109859|20111188|N|||0
|A|20109837|20111188|1|pcs     |20109837|20111188|N|||0
|A|20109836|20111188|1|pcs     |20109836|20111188|N|||0
|A|20109851|20111188|1|pcs     |20109851|20111188|N|||0
|A|20109809|20111188|1|pcs     |20109809|20111188|N|||0
|A|20109834|20111188|1|pcs     |20109834|20111188|N|||0
|A|20109843|20111188|1|pcs     |20109843|20111188|N|||0
|A|20109845|20111188|1|pcs     |20109845|20111188|N|||0
|A|20109846|20111188|1|pcs     |20109846|20111188|N|||0
|A|20114167|20069643|225|gram    |20114167|20069643|N|||0
|A|20114167|20114164|30|ml      |20114167|20114164|N|||0
|A|20114167|20069664|1|pcs     |20114167|20069664|N|||0
|A|20114167|20069690|1|pcs     |20114167|20069690|N|||0
|A|20114168|20069027|9|gram    |20114168|20069027|N|||0
|A|20114168|20069028|200|ml      |20114168|20069028|N|||0
|A|20114168|20069643|225|gram    |20114168|20069643|N|||0
|A|20114168|20114165|30|ml      |20114168|20114165|N|||0
|A|20114168|20069664|1|pcs     |20114168|20069664|N|||0
|A|20114168|20069690|1|pcs     |20114168|20069690|N|||0
|A|20114169|20069027|9|gram    |20114169|20069027|N|||0
|A|20114169|20069028|200|ml      |20114169|20069028|N|||0
|A|20114169|20069643|225|gram    |20114169|20069643|N|||0
|A|20114169|20114166|30|ml      |20114169|20114166|N|||0
|A|20114169|20069664|1|pcs     |20114169|20069664|N|||0
|A|20114169|20069690|1|pcs     |20114169|20069690|N|||0
|A|20114170|20069027|18|gram    |20114170|20069027|N|||0
|A|20114170|20069643|225|gram    |20114170|20069643|N|||0
|A|20114170|20114166|30|ml      |20114170|20114166|N|||0
|A|20114170|20069664|1|pcs     |20114170|20069664|N|||0
|A|20114170|20069690|1|pcs     |20114170|20069690|N|||0
|A|20115320|20115326|50|GRAM    |20115320|20115326|N|||0
|A|20113362|20115036|1|PCS     |20113362|20115036|N|||0
|A|20113362|20115037|1|PCS     |20113362|20115037|N|||0
|A|20113361|20115036|1|PCS     |20113361|20115036|N|||0
|A|20113361|20115037|1|PCS     |20113361|20115037|N|||0
|A|20113363|20115036|1|PCS     |20113363|20115036|N|||0
|A|20113363|20115037|1|PCS     |20113363|20115037|N|||0
|A|20113364|20115036|1|PCS     |20113364|20115036|N|||0
|A|20115320|20107506|1|PCS     |20115320|20107506|N|||0
|A|20115320|20115327|10|GRAM    |20115320|20115327|N|||0
|A|20115320|20115098|30|ML      |20115320|20115098|N|||0
|A|20115321|20107507|1|PCS     |20115321|20107507|N|||0
|A|20115321|20115326|50|GRAM    |20115321|20115326|N|||0
|A|20115321|20115327|10|GRAM    |20115321|20115327|N|||0
|A|20115321|20088175|2|PCS     |20115321|20088175|N|||0
|A|20115321|20115098|30|ML      |20115321|20115098|N|||0
|A|20115322|20107545|1|PCS     |20115322|20107545|N|||0
|A|20115322|20115326|50|GRAM    |20115322|20115326|N|||0
|A|20115322|20115327|10|GRAM    |20115322|20115327|N|||0
|A|20115322|20115098|30|GRAM    |20115322|20115098|N|||0
|A|20115323|20107546|1|PCS     |20115323|20107546|N|||0
|A|20115323|20115326|50|GRAM    |20115323|20115326|N|||0
|A|20115323|20115327|10|GRAM    |20115323|20115327|N|||0
|A|20115323|20088175|2|PCS     |20115323|20088175|N|||0
|A|20115323|20115098|30|GRAM    |20115323|20115098|N|||0
|A|20115320|20088175|2|PCS     |20115320|20088175|N|||0
|A|20115322|20088175|2|PCS     |20115322|20088175|N|||0
|A|20033717|20115098|135|ML      |20033717|20115098|N|||0
|A|20095885|20115327|50|GRAM    |20095885|20115327|N|||0
|A|20099873|20069644|0|GRAM    |20099873|20069644|N|||0
|A|20099874|20069644|0|GRAM    |20099874|20069644|N|||0
|A|20099875|20069644|0|GRAM    |20099875|20069644|N|||0
|A|20095885|20115326|250|GRAM    |20095885|20115326|N|||0
|A|20095885|20088175|10|PCS     |20095885|20088175|N|||0
|A|20095885|20112384|200|ML      |20095885|20112384|N|||0
|A|20095885|20115098|150|ML      |20095885|20115098|N|||0
|A|20107511|20115326|250|GRAM    |20107511|20115326|N|||0
|A|20107511|20115327|50|GRAM    |20107511|20115327|N|||0
|A|20107511|20088175|10|PCS     |20107511|20088175|N|||0
|A|20107511|20112384|200|ML      |20107511|20112384|N|||0
|A|20107511|20115098|150|ML      |20107511|20115098|N|||0
|A|20068986|20069644|0|gram    |20068986|20069644|N|||0
|A|20069009|20069644|0|gram    |20069009|20069644|N|||0
|A|20084977|20088175|1|PCS     |20084977|20088175|N|||0
|A|20084975|20088175|1|PCS     |20084975|20088175|N|||0
|A|20115444|20100405|1|PCS     |20115444|20100405|N|||0
|A|20115444|20088175|1|PCS     |20115444|20088175|N|||0
|A|20115445|20113089|1|PCS     |20115445|20113089|N|||0
|A|20115445|20088175|1|PCS     |20115445|20088175|N|||0
|A|20115446|20113088|1|PCS     |20115446|20113088|N|||0
|A|20115446|20088175|1|PCS     |20115446|20088175|N|||0
|A|20115447|20113086|1|PCS     |20115447|20113086|N|||0
|A|20115447|20088175|1|PCS     |20115447|20088175|N|||0
|A|20101482|20069026|20|ML      |20101482|20069026|N|||0
|A|20101482|20069028|100|ML      |20101482|20069028|N|||0
|A|20101482|20069643|100|GR      |20101482|20069643|N|||0
|A|20101482|20069690|1|PCS     |20101482|20069690|N|||0
|A|20101484|20082341|28|ML      |20101484|20082341|N|||0
|A|20101484|20096725|30|GR      |20101484|20096725|N|||0
|A|20101484|20069028|150|ML      |20101484|20069028|N|||0
|A|20101484|20069643|150|GR      |20101484|20069643|N|||0
|A|20106127|20069664|-1|pcs     |20106127|20069664|N|||0
|A|20099883|20069607|1|PCS     |20099883|20069607|N|||0
|A|20101485|20099122|50|GR      |20101485|20099122|N|||0
|A|20101485|20084116|20|ML      |20101485|20084116|N|||0
|A|20101485|20069643|100|GR      |20101485|20069643|N|||0
|A|20109804|20109806|1|PCS     |20109804|20109806|N|||0
|A|20109804|20109807|1|PCS     |20109804|20109807|N|||0
|A|20101486|20099122|50|GR      |20101486|20099122|N|||0
|A|20109804|20109808|1|PCS     |20109804|20109808|N|||0
|A|20101486|20069643|100|GR      |20101486|20069643|N|||0
|A|20107617|20106486|50|GRAM    |20107617|20106486|N|||0
|A|20101488|20040895|15|GR      |20101488|20040895|N|||0
|A|20101489|20069026|20|GR      |20101489|20069026|N|||0
|A|20101490|20099122|50|GR      |20101490|20099122|N|||0
|A|20101491|20096725|30|GR      |20101491|20096725|N|||0
|A|20036448|20040898|25|gram    |20036448|20040898|N|||0
|A|20099883|20101811|1|PCS     |20099883|20101811|N|||0
|A|20036448|20040896|38|gram    |20036448|20040896|N|||0
|A|20099884|20069643|225|GRAM    |20099884|20069643|N|||0
|A|20099884|20069664|1|PCS     |20099884|20069664|N|||0
|A|20099884|20069690|1|PCS     |20099884|20069690|N|||0
|A|20115448|20113087|1|PCS     |20115448|20113087|N|||0
|A|20099885|20101812|1|PCS     |20099885|20101812|N|||0
|A|20099885|20069607|1|PCS     |20099885|20069607|N|||0
|A|20099886|20069643|225|GRAM    |20099886|20069643|N|||0
|A|20099886|20069664|1|PCS     |20099886|20069664|N|||0
|A|20099886|20069690|1|PCS     |20099886|20069690|N|||0
1|B|20072382|20072384|750|ML      |20072382|20072384|N|||0
1|B|10031694|20076622|10|pcs     |10031694|20076622|Y|||0
1|B|20077285|20077175|1500|GRAM    |20077285|20077175|N|||0
1|B|20078935|20078934|750|ML      |20078935|20078934|N|||0
1|B|20073167|20048885|1|PCS     |20073167|20048885|Y|||0
1|B|20073168|20048886|1|PCS     |20073168|20048886|Y|||0
1|B|20073169|20052329|1|PCS     |20073169|20052329|Y|||0
1|B|20073170|20076624|1|PCS     |20073170|20076624|Y|||0
1|B|20073177|20071468|1|PCS     |20073177|20071468|Y|||0
1|B|20073178|20076649|1|PCS     |20073178|20076649|Y|||0
1|B|20073171|20076625|1|PCS     |20073171|20076625|Y|||0
1|B|20073172|20076644|1|PCS     |20073172|20076644|Y|||0
1|B|20073173|20076645|1|PCS     |20073173|20076645|Y|||0
1|B|20073174|20076646|1|PCS     |20073174|20076646|Y|||0
1|B|20073175|20076647|1|PCS     |20073175|20076647|Y|||0
1|B|20073176|20076648|1|PCS     |20073176|20076648|Y|||0
1|B|20073179|20076650|1|PCS     |20073179|20076650|Y|||0
1|B|20073180|20076651|1|PCS     |20073180|20076651|Y|||0
1|B|20065413|20065414|1500|gram    |20065413|20065414|N|||0
1|B|20078580|20078581|1|PCS     |20078580|20078581|Y|||0
1|B|20078582|20078583|1|PCS     |20078582|20078583|Y|||0
1|B|20078584|20078585|1|PCS     |20078584|20078585|Y|||0
1|B|20078586|20078587|1|PCS     |20078586|20078587|Y|||0
1|B|20078588|20078589|1|PCS     |20078588|20078589|Y|||0
1|B|20078590|20078591|1|PCS     |20078590|20078591|Y|||0
1|B|20078592|20078593|1|PCS     |20078592|20078593|Y|||0
1|B|20078594|20078595|1|PCS     |20078594|20078595|Y|||0
1|B|20079737|20079738|800|ml      |20079737|20079738|N|||0
1|B|20085198|20085447|750|ML      |20085198|20085447|N|||0
1|B|20085199|20085448|750|ML      |20085199|20085448|N|||0
1|B|20049363|20069644|1000|gram    |20049363|20069644|Y|||0
1|B|20049364|20069644|1000|gram    |20049364|20069644|Y|||0
1|B|10029536|20086001|10|PCS     |10029536|20086001|Y|||0
1|B|20086143|20086836|10|PCS     |20086143|20086836|N|||0
1|B|20086144|20086835|10|PCS     |20086144|20086835|N|||0
1|B|10021010|20069644|1000|gram    |10021010|20069644|Y|||0
1|B|20087149|20069644|1000|gram    |20087149|20069644|Y|||0
1|B|20076768|20069644|1000|gram    |20076768|20069644|Y|||0
1|B|20063214|20089438|10|PCS     |20063214|20089438|Y|||0
1|B|20087466|20087467|1|PCS     |20087466|20087467|Y|||0
1|B|20088549|20088550|1|PCS     |20088549|20088550|Y|||0
1|B|20088553|20088554|1|PCS     |20088553|20088554|Y|||0
1|B|20090957|20090958|1|PCS     |20090957|20090958|Y|||0
1|B|20091029|20091071|1|PCS     |20091029|20091071|Y|||0
1|B|20091030|20091072|1|PCS     |20091030|20091072|Y|||0
1|B|20091031|20091073|1|PCS     |20091031|20091073|Y|||0
1|B|20091032|20091074|1|PCS     |20091032|20091074|Y|||0
1|B|20091033|20091075|1|PCS     |20091033|20091075|Y|||0
1|B|20091034|20091076|1|PCS     |20091034|20091076|Y|||0
1|B|20091035|20056580|1|PCS     |20091035|20056580|Y|||0
1|B|20091036|20091077|1|PCS     |20091036|20091077|Y|||0
1|B|20091037|20091078|1|PCS     |20091037|20091078|Y|||0
1|B|20091038|20091079|1|PCS     |20091038|20091079|Y|||0
1|B|20091039|20091080|1|PCS     |20091039|20091080|Y|||0
1|B|20091040|20091081|1|PCS     |20091040|20091081|Y|||0
1|B|20091041|20091082|1|PCS     |20091041|20091082|Y|||0
1|B|20091042|20056536|1|PCS     |20091042|20056536|Y|||0
1|B|20089802|20087463|250|CUP     |20089802|20087463|N|||0
1|B|20096808|20040898|500|GR      |20096808|20040898|N|||0
1|B|20052542|20093675|1|PCS     |20052542|20093675|Y|||0
1|B|20093523|20093524|1000|gram    |20093523|20093524|N|||0
1|B|20094479|20094478|1|PCS     |20094479|20094478|Y|||0
1|B|20094481|20094480|1|PCS     |20094481|20094480|Y|||0
1|B|20094725|20086145|1000|gr      |20094725|20086145|N|||0
1|B|20087076|20087079|1000|gr      |20087076|20087079|N|||0
1|B|20087077|20087080|1000|gr      |20087077|20087080|N|||0
1|B|20087078|20087081|1000|gr      |20087078|20087081|N|||0
1|B|20094726|20086146|1000|gr      |20094726|20086146|N|||0
1|B|20094342|20069028|950|ML      |20094342|20069028|N|||0
1|B|20097533|20099192|500|GRAM    |20097533|20099192|N|||0
1|B|20097534|20099193|500|GRAM    |20097534|20099193|N|||0
1|B|20098980|20098981|1|PCS     |20098980|20098981|Y|||0
1|B|20094892|20090162|8000|ML      |20094892|20090162|N|||0
1|B|20100941|20100830|250|gram    |20100941|20100830|N|||0
1|B|20107720|20107718|1|PCS     |20107720|20107718|N|||0
1|B|20105993|20074083|1000|GR      |20105993|20074083|N|||0
1|B|20107721|20079634|1|PCS     |20107721|20079634|N|||0
1|B|20113947|20114164|750|ML      |20113947|20114164|N|||0
1|B|20046772|20115963|6|pcs     |20046772|20115963|Y|||0
1|B|20113949|20114166|750|ML      |20113949|20114166|N|||0
1|B|20115324|20115326|500|GRAM    |20115324|20115326|N|||0
1|B|20115325|20115327|100|GRAM    |20115325|20115327|N|||0
1|B|20116883|20115532|1|PCS     |20116883|20115532|N|||0
1|B|10000019|20071970|370|ML      |10000019|20071970|Y|||0
1|B|10003333|20115098|19000|ml      |10003333|20115098|Y|||0
1|B|20026991|20115098|19000|ml      |20026991|20115098|Y|||0
1|B|20114165|20113948|750|ML      |20114165|20113948|N|||0
1|B|20115324|20115326|500|GRAM    |20115324|20115326|N|||0
1|B|20115325|20115327|100|GRAM    |20115325|20115327|N|||0
1|B|20115325|20115327|100|GRAM    |20115325|20115327|Y|||0
1|B|20115324|20115326|500|GRAM    |20115324|20115326|Y|||0
1|B|20062506|20115098|19000|ml      |20062506|20115098|N|||0
1|B|20059943|20115098|19000|ml      |20059943|20115098|Y|||0
1|B|20062506|20115098|19000|ml      |20062506|20115098|Y|||0
1|B|20096628|20115098|19000|ml      |20096628|20115098|Y|||0
1|B|20099115|20115098|19000|ml      |20099115|20115098|Y|||0
1|B|20113248|20115098|19000|ml      |20113248|20115098|Y|||0
1|B|20046503|20115098|19000|ML      |20046503|20115098|Y|||0
1|B|10003340|20029142|5|PCS     |10003340|20029142|N|||0
1|B|20001605|20029142|10|PCS     |20001605|20029142|N|||0
1|B|20052038|20053889|1000|gram    |20052038|20053889|N|||0
1|B|10000611|20035276|25|PCS     |10000611|20035276|N|||0
1|B|20054875|20052297|.1|pcs     |20054875|20052297|N|||0
1|B|20054876|20052298|.2|pcs     |20054876|20052298|N|||0
1|B|20054748|20054749|20|pcs     |20054748|20054749|Y|||0
1|B|20054877|20052299|.5|pcs     |20054877|20052299|N|||0
1|B|20054878|20052300|.1|pcs     |20054878|20052300|N|||0
1|B|20054879|20052301|.2|pcs     |20054879|20052301|N|||0
1|B|20054880|20052302|.5|pcs     |20054880|20052302|N|||0
1|B|10004017|20063512|25|pcs     |10004017|20063512|N|||0
1|B|20062673|20062674|1500|gram    |20062673|20062674|N|||0
1|B|20061242|20061255|1500|gram    |20061242|20061255|N|||0
1|B|20061271|20061264|1500|gram    |20061271|20061264|N|||0
1|B|20061380|20061266|1|pcs     |20061380|20061266|N|||0
1|B|20039997|20039999|25|PCS     |20039997|20039999|N|||0
1|B|20039998|20040000|20|PCS     |20039998|20040000|N|||0
1|B|20068643|20068108|750|ML      |20068643|20068108|N|||0
1|B|20040894|20040896|700|gram    |20040894|20040896|N|||0
1|B|20075776|20075778|8000|ML      |20075776|20075778|Y|||0
1|B|20068644|20068109|500|GRAM    |20068644|20068109|N|||0
1|B|20068645|20068110|1000|ml      |20068645|20068110|N|||0
1|B|20094570|20095414|760|ML      |20094570|20095414|N|||0
1|B|20093287|20093288|760|ML      |20093287|20093288|N|||0
1|B|20102730|20103275|800|ML      |20102730|20103275|N|||0
1|B|20111403|20103275|750|ML      |20111403|20103275|Y|||0
1|B|20080430|20069034|1400|GRAM    |20080430|20069034|N|||0
1|B|20102080|20069034|1000|PCS     |20102080|20069034|Y|||0
1|B|20109705|20093288|750|ML      |20109705|20093288|Y|||0
1|B|20109706|20095414|750|ML      |20109706|20095414|Y|||0
1|B|20084995|20069023|2000|GRAM    |20084995|20069023|N|||0
1|B|20084996|20069015|2000|GRAM    |20084996|20069015|N|||0
1|B|20094283|20071970|545|GR      |20094283|20071970|Y|||0
1|B|20113627|20113634|1|PCS     |20113627|20113634|N|||0
1|B|20115034|20115036|24|PCS     |20115034|20115036|N|||0
1|B|20115035|20115037|24|PCS     |20115035|20115037|N|||0
1|B|10036631|20115098|19000|ML      |10036631|20115098|Y|||0
1|B|20036146|20115098|19000|ML      |20036146|20115098|Y|||0
1|B|20080198|20082443|50|PCS     |20080198|20082443|Y|||0
1|B|20113948|20114165|750|ML      |20113948|20114165|N|||0
1|B|20115531|20115532|1|PCS     |20115531|20115532|N|||0
1|B|20106233|20116103|2000|pcs     |20106233|20116103|N|||0
1|B|20113294|20116104|1500|pcs     |20113294|20116104|N|||0
1|B|20069155|20069127|15|PCS     |20069155|20069127|Y|||0
1|B|20069156|20069128|15|PCS     |20069156|20069128|Y|||0
1|B|20069157|20069129|1200|ML      |20069157|20069129|Y|||0
1|B|20069158|20069130|15|PCS     |20069158|20069130|Y|||0
1|B|20069642|20069643|10000|GRAM    |20069642|20069643|N|||0
1|B|20070430|20070433|1000|ML      |20070430|20070433|N|||0
1|B|20094884|20075778|8000|ML      |20094884|20075778|N|||0
1|B|20070432|20070435|750|ML      |20070432|20070435|N|||0
1|B|20076747|20076301|11|PCS     |20076747|20076301|Y|||0
1|B|20077522|20077523|1000|ML      |20077522|20077523|N|||0
1|B|20080424|20069027|1000|GRAM    |20080424|20069027|N|||0
1|B|20080432|20069023|2000|GRAM    |20080432|20069023|N|||0
1|B|20080436|20069015|2000|GRAM    |20080436|20069015|N|||0
1|B|20080437|20070834|750|ML      |20080437|20070834|N|||0
